abn,charity_name,state,charity_size,conducted_activities,main_activity,staff_part_time_2017,staff_casual_2017,staff_full_time_2017,staff_volunteers,operates_in_vic,government_grants_2017,donations_and_bequests_2017,all_other_revenue_2017,total_revenue_2017,other_income_2017,total_gross_income_2017,employee_expenses_2017,interest_expenses_2017,grants_and_donations_made_for_use_in_australia_2017,grants_and_donations_made_for_use_outside_australia_2017,all_other_expenses_2017,total_expenses_2017,net_surplus_deficit_2017,ABN_Validation
55126340637,Strength & Vitality Foundation Inc.,VIC,Small,y,Other Health Service Delivery,0,0,0,0,y,0,0,0,0,0,0,4000,0,0,0,0,4000,-4000,Valid ABN
14374661392,Stretton Park Incorporated,VIC,Large,y,Aged Care Activities,40,8,24,5,y,1780117,38313,10302,3145967,0,3145967,1851052,0,0,0,987784,2838836,307131,Valid ABN
44321511297,Suli Fundraising Committee Inc,VIC,Small,y,Other Health Service Delivery,0,0,0,8,y,0,0,46,235,0,235,0,0,0,0,1630,1630,-1395,Valid ABN
90117719516,Summer Foundation Ltd,VIC,Large,y,Other Health Service Delivery,16,0,27,4,y,1713071,2632837,87094,4437189,0,4437189,1896778,0,0,0,1616595,3513373,923816,Valid ABN
29449556446,Summerhill Park Kindergarten,VIC,Medium,y,Other Education,7,1,3,18,y,143760,8104,6640,279207,0,279207,182107,0,0,0,63925,246032,33175,Valid ABN
83289216794,Sun Valley Common Equity Rental Housing Co Operative Ltd,VIC,Small,y,Housing Activities,0,0,0,5,y,0,0,148568,148568,0,148568,0,0,0,0,146280,146280,2288,Valid ABN
51565565026,Sunassist Volunteer Helpers Inc,VIC,Large,y,Other Health Service Delivery,1,6,8,315,y,547035,120838,8718,1361589,0,1361589,487841,15540,0,0,771864,1275245,86344,Valid ABN
32084682579,Sunbury Community Health Centre Ltd,VIC,Large,y,Other Health Service Delivery,150,15,160,100,y,10571189,23336,3255678,13956809,1412203,15369012,11119469,6615,0,0,2481622,13607706,1761306,Valid ABN
11928572940,Sunbury Neighbourhood House Inc,VIC,Small,y,"Economic, Social And Community Development",3,1,1,18,y,104223,179,4663,190912,0,190912,102562,0,0,0,80195,182757,8155,Valid ABN
26593371102,Sunbury Neighbourhood Kitchen Incorporated,VIC,Small,y,"Economic, Social And Community Development",0,0,0,65,y,0,70691,0,70736,0,70736,0,0,0,0,31285,31285,39451,Valid ABN
45226231218,Sunbury Rsl Sub-Branch,VIC,Small,y,Aged Care Activities,0,0,0,20,y,0,675,3680,17236,0,17236,0,0,1785,0,18929,20714,-3478,Valid ABN
25714465800,Sunbury RSL Sub-Branch Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,3983,3983,-3983,Valid ABN
50319909625,Sunnyside House Inc,VIC,Large,y,Aged Care Activities,30,23,32,10,y,2085150,104923,1088758,3278831,0,3278831,2299316,9788,0,0,842320,3151424,127407,Valid ABN
13479644208,Sunnyside Kindergarten Association Inc,VIC,Medium,y,Other Education,12,4,14,17,y,259627,0,0,520398,0,520398,411463,0,0,0,87994,499457,20941,Valid ABN
99886741544,Sunnyside Lutheran Retirement Village,VIC,Large,y,Aged Care Activities,84,25,54,25,y,3437408,21727,114757,6460006,0,6460006,5003029,3848,0,0,2112080,7118957,-658951,Valid ABN
97572776970,Sunnyside Lutheran Retirement Village Auxiliary,VIC,Small,y,Aged Care Activities,0,0,0,7,y,0,54,1600,1654,5078,6732,0,0,0,0,4806,4806,1926,Valid ABN
26503382158,SunRanges Twins Plus Inc,VIC,Small,y,Social Services,0,0,0,20,y,0,50,0,11754,0,11754,0,0,0,0,11445,11445,309,Valid ABN
19006114076,Sunraysia & Murray Group Training Limited,VIC,Large,y,Employment And Training,2,0,163,0,y,190460,0,243377,7595945,0,7595945,6654233,0,0,0,757389,7411622,184323,Valid ABN
50681685892,Sunraysia Cancer Support Group Incorporated,VIC,Small,y,Social Services,2,0,1,40,y,0,154749,19150,180006,0,180006,45603,0,17164,0,38533,101300,78706,Valid ABN
56957121036,Sunraysia Community Health Services Limited,VIC,Large,y,Other Health Service Delivery,94,5,134,25,y,14158261,95597,1460924,15885126,62958,15948084,11584985,0,0,0,3928735,15513720,434364,Valid ABN
54791420768,Sunraysia Down Syndrome Support Group Inc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,4,y,0,0,7898,24483,4238,28721,0,0,0,0,5317,5317,23404,Valid ABN
37282486762,Sunraysia Mallee Ethnic Communities Council Inc,VIC,Large,y,"Economic, Social And Community Development",17,5,301,19,y,1368210,0,25031,1415885,0,1415885,844753,29888,22000,0,479027,1375668,40217,Valid ABN
76750765720,Sunraysia Postnatal Depression Support Network Inc.,VIC,Small,y,Other Health Service Delivery,0,0,0,7,y,0,0,0,0,0,0,0,0,0,0,1594,1594,-1594,Valid ABN
88441353792,Sunraysia Residential Services Inc,VIC,Large,y,Other Health Service Delivery,40,40,60,27,y,7594120,107529,0,7701649,0,7701649,465023,2285,0,0,5948316,6415624,1286025,Valid ABN
70870481312,Sunraysia Rural Counselling Serv Inc,VIC,Large,y,"Economic, Social And Community Development",5,11,14,0,y,1787928,10000,0,1894664,17512,1912176,1226731,0,0,0,634378,1861109,51067,Valid ABN
23135797643,Sunrise Children's Association Incorporated,VIC,Medium,y,"Economic, Social And Community Development",0,0,0,19,y,0,341109,780,343437,0,343437,0,0,0,338530,5681,344211,-774,Valid ABN
27154634125,Sunrise Foundation International,VIC,Small,y,Emergency And Relief,0,0,0,8,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
27781576776,Sunshine & St Albans Rental Housing Co Operative Ltd,VIC,Medium,y,Housing Activities,1,0,2,5,y,0,0,16025,471008,0,471008,143539,0,0,0,241605,385144,85864,Valid ABN
58946454004,Sunshine Bendigo Inc,VIC,Small,y,Emergency And Relief,0,0,0,10,y,2305,4000,3581,9886,50,9936,0,0,2577,0,774,3351,6585,Valid ABN
91150629653,Sunshine Polish Charity Association Inc,VIC,Small,y,Social Services,0,0,0,12,y,0,0,240,41667,0,41667,0,0,0,0,43911,43911,-2244,Valid ABN
46665996072,Sunshine Presbyterian Church Mckay Memorial,VIC,Small,y,"Economic, Social And Community Development",1,0,4,35,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
27141628138,Sunshine Rsl Sub-Branch Incorporated,VIC,Large,y,Aged Care Activities,8,6,9,30,y,1744660,0,0,1758800,0,1758800,765984,2351,1592,0,632473,1402400,356400,Valid ABN
12487582597,SUNSHINE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,y,Social Services,0,0,0,5,y,0,0,460004,460125,0,460125,0,0,0,0,269651,269651,190474,Valid ABN
57180872168,SUNSHINE RSL SUB-BRANCH WELFARE PATRIOTIC FUND NO W387,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,849,3975,4824,0,0,0,0,1450,1450,3374,Valid ABN
75123196663,SuperFriend - Industry Funds' Mental Health Initiative,VIC,Large,y,Mental Health And Crisis Intervention,5,0,16,11,y,0,0,0,3731295,0,3731295,1829512,0,0,0,2106536,3936048,-204753,Valid ABN
34355283841,Surf Lifesaving Lakes Entrance Inc.,VIC,Small,y,Emergency And Relief,0,0,0,0,y,98218,7167,0,105385,82221,187606,0,0,0,0,108056,108056,79550,Valid ABN
85629719592,Surrey Hills Neighbourhood Centre,VIC,Medium,y,"Economic, Social And Community Development",6,0,3,150,y,128072,570,0,346590,0,346590,189829,0,0,0,144359,334188,12402,Valid ABN
45620743392,Sussex Neighbourhood House Inc,VIC,Medium,y,"Economic, Social And Community Development",8,12,3,10,y,236456,2338,18956,330486,0,330486,289731,0,0,0,46565,336296,-5810,Valid ABN
54272644917,Sustain: The Australian Food Network,VIC,Medium,y,Other Health Service Delivery,0,5,2,6,y,72950,0,50625,471735,0,471735,134415,0,0,0,223614,358029,113706,Valid ABN
33169713571,Sustainable Sky Ltd.,VIC,Small,y,Other Education,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
70055508122,Sutherland Cranial Teaching Foundation of Australia and New Zealand Pty Ltd,VIC,Small,y,Other Education,0,0,0,12,y,0,2292,1200,112395,0,112395,0,0,0,0,189942,189942,-77547,Valid ABN
14080413955,Suzuki Talent Education Assoc Of Aust Vic Inc,VIC,Medium,y,Other Education,1,0,2,200,y,0,4575,0,482129,0,482129,222958,0,0,0,221994,444952,37177,Valid ABN
17635697837,Swan Hill Child Care Co Operative,VIC,Medium,y,Other Education,4,10,0,0,y,368057,0,0,689445,0,689445,581369,0,0,0,111469,692838,-3393,Valid ABN
67483541571,Swan Hill Group Of Bendigo Legacy Club,VIC,Small,y,Aged Care Activities,0,0,0,30,y,0,3301,15811,22834,14164,36998,0,0,13209,0,11203,24412,12586,Valid ABN
95353350558,Swan Hill Neighbourhood House Inc,VIC,Small,y,Social Services,4,0,2,50,y,135286,0,57150,223723,0,223723,128822,0,0,0,101044,229866,-6143,Valid ABN
76776582693,Swan Hill Rsl Sub-Branch Inc,VIC,Large,y,Social Services,4,9,8,55,y,0,3409,0,1091295,185947,1277242,600545,0,16048,0,559802,1176395,100847,Valid ABN
37583009242,SWAN HILL RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,77000,350,77350,0,0,0,0,85681,85681,-8331,Valid ABN
19907418751,Swan Hill Rsl Sub-Branch Welfare Patriotic Fund No W388,VIC,Small,y,Social Services,0,0,0,5,y,0,0,853,853,0,853,0,0,0,0,29321,29321,-28468,Valid ABN
78513040891,Swifts Creek Bush Nursing Centre Inc.,VIC,Medium,y,Other Health Service Delivery,2,5,3,9,y,337933,68937,21080,441198,1194,442392,284157,0,0,0,104033,388190,54202,Valid ABN
20911245104,Swinburne Intellectual Property Trust,VIC,Small,y,Other Education,0,0,0,0,y,0,0,9525,106217,0,106217,0,0,0,0,379534,379534,-273317,Valid ABN
81367786099,Switchboard (VIC) Inc,VIC,Medium,y,Mental Health And Crisis Intervention,3,0,2,120,y,231243,30255,3500,267568,2431,269999,191489,0,0,0,59489,250978,19021,Valid ABN
69464573356,Syndal Pre-School Association Inc,VIC,Medium,y,Other Education,6,0,3,0,y,165437,512,2305,275642,0,275642,241661,0,0,0,62883,304544,-28902,Valid ABN
15829173991,T L Stone Memorial Kindergarten Inc,VIC,Small,y,Other Education,0,0,0,4,y,0,0,19926,20793,0,20793,0,0,0,0,6321,6321,14472,Valid ABN
45949886423,Tabulam And Templer Homes For The Aged Inc.,VIC,Large,y,Aged Care Activities,101,47,106,43,y,11366618,194671,4472582,16033871,300224,16334095,8467763,44792,0,0,4845719,13358274,2975821,Valid ABN
30467783157,Tamil Community Empowerment Council Australia Inc,VIC,Small,y,Social Services,0,0,0,20,y,0,42240,0,42240,0,42240,0,0,0,0,26200,26200,16040,Valid ABN
43063019189,Tamils Rehabilitation Organisation (Australia) Ltd.,VIC,Small,y,"Economic, Social And Community Development",0,0,0,11,y,0,10298,0,16119,0,16119,0,0,0,66073,14205,80278,-64159,Valid ABN
68551302746,Tamizh Pallikoodam Inc,VIC,Small,y,Other Education,0,8,0,6,y,8736,15,2374,22040,0,22040,12535,0,0,0,8462,20997,1043,Valid ABN
85167625603,TAMMY FOSTER FOUNDATION LTD.,VIC,Small,y,Income Support And Maintenance,0,0,0,3,y,0,16738,0,31523,0,31523,0,0,12009,0,6780,18789,12734,Valid ABN
27726220810,Tandem Incorporated,VIC,Large,y,Mental Health And Crisis Intervention,0,0,6,1,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
37751492557,TAP Foundation Inc.,VIC,Small,y,Other Education,0,0,0,8,y,0,88,0,88,0,88,0,0,0,0,0,0,88,Valid ABN
78731286017,Taraleigh Steiner Kindergarten and Playgroup,VIC,Medium,y,Other Education,9,3,0,0,y,86435,0,14773,300334,561,300895,216709,0,0,0,83742,300451,444,Valid ABN
27018105395,Tarra Common Equity Rentalhousing Co Operative,VIC,Small,y,Housing Activities,0,0,0,9,y,0,0,97433,97433,0,97433,0,0,0,0,93156,93156,4277,Valid ABN
32588776533,Tarrangower Village Inc,VIC,Small,y,Aged Care Activities,0,0,0,9,y,0,104,101601,101705,0,101705,0,0,0,0,46187,46187,55518,Valid ABN
48909624457,TaskForce Community Agency Inc,VIC,Large,y,Mental Health And Crisis Intervention,24,5,50,5,y,4526340,22300,277581,5994648,0,5994648,3352200,0,0,0,2543486,5895686,98962,Valid ABN
83541817988,Tatura Children's Centre Inc,VIC,Large,y,Other Education,23,8,5,8,y,211465,631,2760,1822280,0,1822280,1368000,0,500,0,333181,1701681,120599,Valid ABN
59445324671,Tatura Community House Inc,VIC,Small,y,"Economic, Social And Community Development",4,13,2,15,y,120669,816,54256,230579,0,230579,139684,0,0,0,58296,197980,32599,Valid ABN
48171368970,Tatura Rsl Sub-Branch,VIC,Small,y,Social Services,0,0,0,52,y,0,420,4723,13765,0,13765,0,0,2900,0,25125,28025,-14260,Valid ABN
66118376879,Tatura RSL Sub-Branch Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,52,54,0,54,0,0,0,0,0,0,54,Valid ABN
27133833762,Teach For Australia,VIC,Large,y,Other Education,16,3,60,0,y,9112466,2421860,263273,11797599,0,11797599,6290022,0,0,0,5264409,11554431,243168,Valid ABN
85085413832,TEAR Australia,VIC,Large,y,International Activities,30,3,39,965,y,5104700,11398559,29356,16713142,0,16713142,3420302,0,243475,11336088,1991487,16991352,-278210,Valid ABN
38608109440,Tech 2 Kids,VIC,Small,y,Social Services,0,0,0,2,y,0,1180,0,1180,0,1180,0,0,0,0,640,640,540,Valid ABN
33801853274,Tecoma Pre School Inc,VIC,Small,y,Other Education,3,1,2,22,y,162209,0,79683,241892,0,241892,170408,0,0,0,33678,204086,37806,Valid ABN
23773244008,Teesdale Preschool Incorporated,VIC,Small,y,Other Education,0,0,0,12,y,0,0,7793,7793,0,7793,0,0,0,0,0,0,7793,Valid ABN
75912941642,Temple Beth Israel Council For Religious Education In Schools,VIC,Small,y,Other Education,0,0,0,0,y,0,115061,0,115061,0,115061,0,0,0,0,78429,78429,36632,Valid ABN
59732409277,Templestowe Rsl Sub-Branch,VIC,Small,y,Social Services,0,3,0,25,y,0,11369,6050,249818,0,249818,115298,0,733,0,126122,242153,7665,Valid ABN
76516174696,TEMPLESTOWE RSL SUB-BRANCH BUILDING PATRIOTIC FUND NO 2669,VIC,Small,y,Social Services,0,0,0,5,y,0,0,2483,20397,0,20397,0,0,0,0,23650,23650,-3253,Valid ABN
68437693426,Templestowe RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
81891232599,Tempo Inc,VIC,Small,y,Other Education,0,1,0,1,y,0,0,463,463,125,588,0,0,0,0,0,0,588,Valid ABN
19912959923,Temporal Bone Donor Society Inc,VIC,Small,y,Other Health Service Delivery,0,0,0,5,y,0,175,0,175,0,175,0,0,0,0,95,95,80,Valid ABN
32653519962,Ten for Tamils Incorporated,VIC,Small,y,International Activities,0,0,0,5,y,0,13256,0,13256,0,13256,0,0,0,16604,250,16854,-3598,Valid ABN
18702323549,Ten02 Incorporated,VIC,Small,y,"Economic, Social And Community Development",0,0,0,12,y,0,107110,9591,121204,0,121204,0,0,0,0,109620,109620,11584,Valid ABN
36081348227,Tenants Union Of VIC Limited,VIC,Large,y,Social Services,14,1,18,1,y,2331771,6984,26942,2388086,0,2388086,1678301,0,0,0,663464,2341765,46321,Valid ABN
68653682437,Terang RSL Sub-Branch Building Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
85502428470,Thalassaemia & Sickle Cell Australia,VIC,Small,y,Other Health Service Delivery,1,1,1,11,y,148283,19513,0,168046,1769,169815,69864,0,33172,0,40522,143558,26257,Valid ABN
99856928441,Thamarrurr Youth Indigenous Corporation,VIC,Medium,y,Other Education,4,2,10,4,y,673794,225028,42478,972737,0,972737,401106,0,1575,0,579650,982331,-9594,Valid ABN
79828630169,The Abbeyfield Society (North West Melbourne) Incorporated,VIC,Small,y,Housing Activities,0,3,1,4,y,0,0,789,157279,0,157279,60408,0,0,0,74404,134812,22467,Valid ABN
95895952420,The Abbeyfield Society (St Joseph's Community) Inc,VIC,Small,y,Housing Activities,0,5,1,8,y,0,0,80,182932,0,182932,62430,0,0,0,94674,157104,25828,Valid ABN
19455900958,The Abbeyfield Society Frankston Inc,VIC,Small,y,Aged Care Activities,1,1,0,3,y,0,0,145863,147595,0,147595,0,0,0,0,0,0,147595,Valid ABN
55128220615,The Abbeyfield Society Malvern Incorporated,VIC,Small,y,Housing Activities,0,0,0,7,y,0,0,160,4778,0,4778,0,0,25000,0,3711,28711,-23933,Valid ABN
87234791076,The Abbeyfield Society Waverley Inc,VIC,Small,y,Housing Activities,3,2,0,6,y,0,0,0,144444,0,144444,60385,0,0,0,104407,164792,-20348,Valid ABN
74213794964,The Able Management Group Inc,VIC,Small,y,Social Services,0,0,0,5,y,4890,24407,1000,57572,85,57657,0,0,0,0,57341,57341,316,Valid ABN
80004856053,The Advisory Council For Children With Impaired Hearing (VIC),VIC,Large,y,Social Services,40,2,38,645,y,1536370,1150308,102208,3378698,0,3378698,3208898,0,0,0,981611,4190509,-811811,Valid ABN
14605574043,The Aiden Catherall Foundation Limited,VIC,Small,y,Other Education,0,0,0,4,y,0,3000,0,3000,0,3000,500,0,3000,0,0,3500,-500,Valid ABN
38775273692,The Al Mahdi Trust,VIC,Small,y,Other Education,0,0,0,0,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
96514115810,The Alannah & Madeline Foundation,VIC,Large,y,Other Education,14,1,39,323,y,867907,2479385,7576499,11530261,98516,11628777,4238606,0,0,0,8482559,12721165,-1092388,Valid ABN
68484134814,The Alison Wolinski Foundation,VIC,Small,y,Mental Health And Crisis Intervention,0,0,0,0,y,0,23274,0,50299,0,50299,0,0,52000,0,8527,60527,-10228,Valid ABN
68933715362,The Anne McDonald Centre Inc,VIC,Small,y,Other Health Service Delivery,1,1,2,45,y,0,89348,11581,131358,0,131358,106705,0,0,0,32069,138774,-7416,Valid ABN
94066383964,The Anthony Costa Foundation,VIC,Large,y,"Economic, Social And Community Development",0,0,0,0,y,0,3000000,1997,3525777,0,3525777,0,0,279050,0,9863,288913,3236864,Valid ABN
36612100204,The Anxiety And OCD Foundation Ltd,VIC,Small,y,Mental Health And Crisis Intervention,0,0,0,7,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
38470080083,The Anxious Paddler Foundation,VIC,Small,y,Mental Health And Crisis Intervention,0,0,1,3,y,0,4000,45,4045,0,4045,0,0,0,0,22000,22000,-17955,Valid ABN
61004864203,The Apaso Group Inc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,4,y,0,1200,0,1200,0,1200,0,0,0,0,0,0,1200,Valid ABN
51008991194,The Art Cabriolet Inc,VIC,Small,y,Social Services,2,0,1,20,y,3000,226664,0,247411,0,247411,101691,0,0,0,163061,264752,-17341,Valid ABN
89943801490,The Aussie Hands Foundation Incorporated,VIC,Small,y,Other Health Service Delivery,2,0,1,0,y,16600,111422,1510,129532,924,130456,85754,0,0,0,25145,110899,19557,Valid ABN
76009090715,The Australasian College For Emergency Medicine,VIC,Large,y,Other Education,21,3,69,600,y,25867442,62693,0,37877198,35223,37912421,6877581,0,42852,0,30370619,37291052,621369,Valid ABN
74050662368,The Australasian College Of Behavioural Optometrists Incorporated,VIC,Medium,y,Other Education,0,1,1,7,y,0,0,0,619332,0,619332,39670,0,0,0,536070,575740,43592,Valid ABN
15362991732,The Australian Association Of Ryder-Cheshire Foundations,VIC,Medium,y,International Activities,0,0,0,50,y,0,341836,0,443557,0,443557,0,0,117702,596910,21566,736178,-292621,Valid ABN
18004852108,The Australian Ballet School,VIC,Large,y,Other Education,11,2,37,12,y,2017000,1093683,54091,6088150,0,6088150,3436625,4560,340517,0,1997512,5779214,308936,Valid ABN
73464410235,The Australian Ballet School Trust,VIC,Small,y,Other Education,0,0,0,3,y,0,192735,0,237867,0,237867,0,0,0,0,70,70,237797,Valid ABN
53004466700,The Australian Boys' Choral Institute,VIC,Medium,y,Other Education,10,8,3,50,y,0,90671,0,650075,11439,661514,264629,0,0,0,366314,630943,30571,Valid ABN
96562879327,The Australian College Of Educators,VIC,Small,y,Other Education,0,0,0,50,y,0,535,0,228194,0,228194,171520,0,0,0,83479,254999,-26805,Valid ABN
19004398145,The Australian Council For Educational Research Limited,VIC,Large,y,Other Education,121,1282,312,0,y,0,0,500860,83784679,761008,84545687,52802483,193,0,0,31699867,84502543,43144,Valid ABN
23911016643,The Australian Council For Health Physical Education & Recreation (VICnbranch) Incorporated,VIC,Large,y,Other Education,1,4,6,30,y,246150,0,0,1193639,0,1193639,532289,535,0,0,609736,1142560,51079,Valid ABN
64388980516,The Australian Hand Surgery Society,VIC,Small,y,Other Education,1,0,0,20,y,0,0,1957,145271,37300,182571,10189,0,0,28000,82483,120672,61899,Valid ABN
34252646430,The Australian Hidayah Foundation Incorporated,VIC,Small,y,Aged Care Activities,2,10,0,6,y,0,10589,0,10589,0,10589,0,0,1690,8663,360,10713,-124,Valid ABN
53150698516,The Australian Justice Tribunal,VIC,Small,y,Law And Legal Services,1,0,0,37,y,0,8295,0,8295,0,8295,3480,0,0,0,2861,6341,1954,Valid ABN
24065463274,The Australian Society for Microbiology Incorporated,VIC,Medium,y,Other Education,0,0,0,5,y,0,3495,0,851755,0,851755,0,0,60000,0,635834,695834,155921,Valid ABN
31091317690,The Australian Society Of Specialist General Surgeons,VIC,Large,y,Other Education,6,0,11,9,y,2460391,0,253225,2713616,0,2713616,847239,0,10000,0,1331200,2188439,525177,Valid ABN
76056375685,The Avenue Children's Centre Inc,VIC,Large,y,Other Education,3,5,0,50,y,114264,0,3703,1144848,0,1144848,944579,0,0,0,214206,1158785,-13937,Valid ABN
80324167541,The B Nai B Rith Charitable Trust,VIC,Small,y,"Economic, Social And Community Development",0,0,0,10,y,0,0,0,46419,0,46419,0,0,51000,0,0,51000,-4581,Valid ABN
62792911264,The Babes Project Australia Limited,VIC,Medium,y,Social Services,3,0,1,28,y,75200,180335,15897,276059,0,276059,63414,0,0,0,154647,218061,57998,Valid ABN
76499432500,The Baby Emma Foundation,VIC,Small,y,Other Health Service Delivery,0,0,0,0,y,0,862,29651,31362,0,31362,0,0,4904,0,0,4904,26458,Valid ABN
67486797512,The Baptist Union Of VIC - Knox Community Baptist Church,VIC,Small,y,Aged Care Activities,7,5,0,5,y,157849,814,0,191341,0,191341,144106,0,0,0,31093,175199,16142,Valid ABN
98619260385,The Barbara Luree Parker Foundation,VIC,Small,y,"Economic, Social And Community Development",2,0,0,1,y,0,0,0,131000,2229,133229,6000,0,135000,0,2722,143722,-10493,Valid ABN
17958250271,The Baritu Global Foundation Incorporated,VIC,Small,y,"Economic, Social And Community Development",0,0,0,10,y,0,200,0,200,90,290,0,0,0,0,150,150,140,Valid ABN
