abn,charity_name,state,charity_size,conducted_activities_2016,main_activity_2016,operates_in_vic,staff_full_time_2016,staff_part_time_2016,staff_casual_2016,staff_volunteers_2016,government_grants_2016,donations_and_bequests_2016,all_other_revenue_2016,total_revenue_2016,other_income_2016,total_gross_income_2016,employee_expenses_2016,interest_expenses_2016,grants_and_donations_made_for_use_in_australia_2016,grants_and_donations_made_for_use_outside_australia_2016,all_other_expenses_2016,total_expenses_2016,net_surplus_deficit_2016,ABN_Validation
65571761399,Intouch Multicultural Centre Against Family Violence,VIC,Large,Y,Social Services,Y,6,22,6,3,1735274,780,508060,2244114,3749,2247863,1585415,0,0,0,459778,2045193,202670,Valid ABN
65601662382,Hejaz Institute Limited,VIC,Small,Y,Social Services,Y,0,0,0,5,0,5000,0,5000,0,5000,0,0,0,0,5000,5000,0,Valid ABN
65841086966,Open Door Neighbourhood House Inc.,VIC,Small,Y,Social Services,Y,0,2,7,29,110819,3187,79955,193961,0,193961,135507,0,0,0,64027,199534,-5573,Valid ABN
65970326128,The Returned & Services League Of Australia Victorian Branch Inc,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,235,235,0,235,0,0,1519,0,35,1554,-1319,Valid ABN
66101088321,Warracknabeal Rsl Sub-Branch Building Patriotic Fund No 2803,VIC,Small,Y,Social Services,Y,0,0,0,5,0,290,2690,2980,0,2980,0,0,0,0,2921,2921,58,Valid ABN
66118376879,The Trustee for TATURA RSL SUB BRANCH WELFARE PATRIOTIC FUND W393,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,2,2,0,2,0,0,0,0,0,0,2,Valid ABN
66146021705,Yallourn-Newborough RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,230,230,-230,Valid ABN
66151058155,Restart Albury Wodonga,VIC,Small,Y,Social Services,Y,0,0,0,6,0,6521,0,6521,0,6521,0,0,0,0,5927,5927,594,Valid ABN
66257862612,Myrtleford Rsl Sub-Branch,VIC,Small,Y,Social Services,Y,0,0,0,20,0,672,23973,24645,0,24645,0,0,2370,0,14884,17254,7391,Valid ABN
66484048216,South East Volunteers Inc,VIC,Large,Y,Social Services,Y,4,7,0,121,989502,1878,309,991689,2802,994491,596195,0,0,0,0,596195,398296,Valid ABN
66542691131,Eastern Valley Community Services Hub Inc,VIC,Small,Y,Social Services,Y,0,0,0,6,3560,0,0,3560,0,3560,0,0,0,0,1391,1391,2169,Valid ABN
66567109920,Lara And District Men's Shed Inc,VIC,Small,Y,Social Services,Y,0,0,0,7,0,17285,11576,28861,0,28861,0,0,0,0,22276,22276,6585,Valid ABN
66573105437,Norlane RSL Sub-Branch Welfare Patriotic Fund,Vic,Small,Y,Social Services,Y,0,0,0,5,0,0,344,344,0,344,0,0,0,0,0,0,344,Valid ABN
66688254017,Emerge Women And Children's Support Network Inc,VIC,Medium,Y,Social Services,Y,0,10,2,6,642050,44910,100585,787545,0,787545,593035,0,0,0,229857,822892,-35347,Valid ABN
66814330808,Flemington/Kensington RSL Sub-Branch Building Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,6000,0,16798,22798,0,22798,0,0,0,0,19122,19122,3676,Valid ABN
66843923127,North Brighton Kindergarten Inc,VIC,Medium,Y,Social Services,Y,0,7,0,60,3440,0,328594,332034,0,332034,250040,0,0,0,58115,308155,23879,Valid ABN
66865167251,Conscious Creative Limited,VIC,Medium,Y,Social Services,Y,4,0,7,150,99105,31680,210507,341292,0,341292,85029,0,6599,0,164549,256177,85115,Valid ABN
66932024311,Sea Lake Rsl Sub-Branch,Vic,Small,Y,Social Services,Y,0,0,0,5,0,0,5519,5519,0,5519,0,0,0,0,5172,5172,346,Valid ABN
67022631682,HORSHAM RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,Y,Social Services,Y,0,0,0,5,1818,6000,257475,265293,0,265293,0,0,0,0,338779,342036,-76743,Valid ABN
67022631682,HORSHAM RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,Y,Social Services,Y,0,0,0,5,1818,6000,257475,265293,0,265293,0,0,0,0,338779,342036,-76743,Valid ABN
67083874756,UNOH Ltd,VIC,Medium,Y,Social Services,Y,0,21,0,50,0,375667,56340,432007,0,432007,133290,0,92809,0,120870,346969,85038,Valid ABN
67413037955,Capability Building Inc,VIC,Medium,Y,Social Services,Y,7,3,2,0,691037,0,172457,863494,0,863494,588354,0,0,0,255626,843980,19514,Valid ABN
67446414611,Junction Support Services Inc,VIC,Large,Y,Social Services,Y,52,68,36,8,9289948,17584,453528,9761060,2400,9763460,7645482,19,3150,0,1744139,9392790,370670,Valid ABN
67530795982,CAMPERDOWN RSL SUB-BRANCH BUILDING PATRIOTIC FUND NO 2430,VIC,Small,Y,Social Services,Y,0,0,0,5,4351,0,3846,8197,0,8197,0,0,0,0,6763,6765,1432,Valid ABN
67660149181,The Trustee For The Edge Charitable Trust,VIC,Small,Y,Social Services,Y,0,0,0,6,0,2000,11625,13625,0,13625,0,0,0,0,11249,11249,2376,Valid ABN
67731996316,Austprem Inc,VIC,Small,Y,Social Services,Y,0,0,0,4,0,0,30,30,0,30,0,0,0,0,198,198,-168,Valid ABN
67755372722,The Nordia Foundation,VIC,Small,Y,Social Services,Y,0,0,0,10,0,0,130775,130775,0,130775,0,0,128000,5500,20744,154244,-23469,Valid ABN
67782799214,DUNOLLY/BEALIBA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,5811,1249,21809,28869,0,28869,0,0,0,0,8465,8465,20404,Valid ABN
67813021011,NORLANE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,240,8126,8366,0,8366,0,0,0,0,12952,12952,-4586,Valid ABN
67845485864,Central Grampians Local Learning And Employment Network Incorporated,VIC,Medium,Y,Social Services,Y,4,3,0,48,537798,17796,16600,572194,1812,574006,355797,0,0,0,171755,527552,46454,Valid ABN
67848685569,Anhui Association Of Australia Inc.,VIC,Small,Y,Social Services,Y,0,0,0,25,550,11000,9478,21028,0,21028,0,0,19788,0,0,19788,1240,Valid ABN
67864341860,Williamstown Community And Education Centre Inc,VIC,Medium,Y,Social Services,Y,2,14,6,21,602047,0,259255,861302,0,861302,574426,0,0,0,233063,807489,53813,Valid ABN
67985667726,Footscray  Centre Opportunity Shop,VIC,Small,Y,Social Services,Y,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
68020606762,Manangatang Rsl Sub-Branch,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,3345,3345,0,3345,0,0,0,0,3870,3870,-526,Valid ABN
68037026364,Flatout Inc,VIC,Medium,Y,Social Services,Y,0,6,0,2,503453,525,5253,509231,909,510140,307514,0,0,0,174290,481804,28336,Valid ABN
68059627648,Aurora Support Services Inc.,VIC,Large,Y,Social Services,Y,11,54,25,12,3945629,3495,230682,4179806,0,4179806,3449172,0,0,0,461723,3910895,268911,Valid ABN
68090673528,Good Beginnings Australia Limited,VIC,Large,Y,Social Services,Y,0,0,0,0,9460000,2000,0,9462000,78000,9540000,0,0,9317000,0,223000,9540000,0,Valid ABN
68218940187,KYNETON RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,133518,133518,0,133518,0,0,0,0,71729,71729,61789,Valid ABN
68313789934,THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA VICTORIAN BRANCH - KOO WEE RUP WELFARE PATRIOTIC FUND,Vic,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
68437693426,Templestowe RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
68554592464,Christie Centre Inc,VIC,Large,Y,Social Services,Y,25,55,20,28,2477719,59214,1389163,3926096,106814,4032910,2877951,46345,583,0,1020031,3944910,88000,Valid ABN
68615043121,St Laurence Community Services Inc,VIC,Large,Y,Social Services,Y,173,516,63,250,36415058,64343,7200811,43680212,0,43680212,30226752,26148,0,0,13342406,43595306,84906,Valid ABN
68653682437,Terang RSL Sub-Branch Building Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
68880125233,The Returned And Services League Of Australia Victorian Branch,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
68894813546,Pierre Robin Australia,VIC,Small,Y,Social Services,Y,0,0,0,9,0,5070,0,5070,0,5070,0,0,0,0,3049,3049,2021,Valid ABN
68919170548,The Trustee For Dandenong Taxation Office Staff Welfare Fund Trust,VIC,Small,Y,Social Services,Y,0,0,0,8,0,3288,995,4283,0,4283,0,0,432,0,0,432,3851,Valid ABN
69411412430,WEST HEIDELBERG RSL SUB BRANCH WELFARE PATRIOTIC FUND W196,Vic,Small,Y,Social Services,Y,0,0,0,5,0,0,37,37,0,37,0,0,0,0,1,1,36,Valid ABN
69588934859,THE TRUSTEE FOR WARD-AMBLER FOUNDATION,VIC,Medium,Y,Social Services,Y,0,0,0,0,0,200000,127895,327895,0,327895,0,0,238000,0,102023,340023,-12128,Valid ABN
69737849266,FRANKSTON RSL SUB-BRANCH PATRIOTIC FUND,VIC,Large,Y,Social Services,Y,0,0,0,5,0,0,1718900,1718900,0,1718900,0,91495,0,0,1613123,1704618,14282,Valid ABN
69787278410,Stratford RSL Sub-Branch Building Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,3451,3451,0,3451,0,0,0,0,4861,4861,-1410,Valid ABN
69921785918,THE RETURNED & SERVICES LEAGUE OF AUSTRALIA VICTORIAN BRANCH - CASTERTON WELFARE PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,150,150,0,150,0,0,0,0,0,0,150,Valid ABN
70082730229,BAYSA LIMITED,VIC,Large,Y,Social Services,Y,0,0,0,0,1497251,177,296642,1794070,8862,1802932,456301,0,0,0,1331006,1787307,15625,Valid ABN
70228646810,Lang Lang RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
70246229631,Tullamarine Community House Inc,VIC,Small,Y,Social Services,Y,0,7,4,21,126313,5466,59659,191438,0,191438,146797,0,0,0,34553,181350,10088,Valid ABN
70285198380,Mornington Sub-Branch Building Patriotic Fund No 3290,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,19999,19999,0,19999,0,0,0,0,3341,3341,16658,Valid ABN
70302428737,Port Fairy Rsl Sub-Branch,VIC,Small,Y,Social Services,Y,0,0,0,5,0,2700,6602,9302,0,9302,0,0,100,0,5551,5651,3652,Valid ABN
70651539305,LEONGATHA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,Y,Social Services,Y,0,0,0,5,0,250,330635,330885,0,330885,0,0,0,0,275120,299336,31549,Valid ABN
71122105570,THE TRUSTEE FOR NEW PENINSULA BAPTIST CHURCH DONATION FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,202037,0,202037,15,202052,0,0,209364,17955,830,228149,-26097,Valid ABN
71129039785,SORRENTO-PORTSEA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,40094,40094,0,40094,0,0,0,0,10075,10075,30019,Valid ABN
71166864151,IndianCare Incorporated,VIC,Small,Y,Social Services,Y,0,0,0,12,0,0,4528,4528,20,4548,0,0,0,0,2788,2788,1760,Valid ABN
71258220578,Theodora House Incorporated,VIC,Small,Y,Social Services,Y,0,0,0,20,9950,112264,3646,125860,0,125860,0,0,0,0,130385,130385,-4525,Valid ABN
71283230899,The Returned & Services League Of Australia Victoria Branch,Vic,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
71659195700,Pregnancy Assistance Frankston Inc.,VIC,Small,Y,Social Services,Y,0,0,0,24,0,34600,16228,50828,0,50828,0,0,0,0,38343,38343,12485,Valid ABN
71730196686,Kyabram Community & Learning Centre Inc,VIC,Large,Y,Social Services,Y,8,15,10,35,1297240,15354,759354,2071948,0,2071948,261967,0,0,0,387237,649204,1422744,Valid ABN
71789820442,Centacare Diocese Of Sandhurst,VIC,Large,Y,Social Services,Y,24,28,2,0,5563986,60678,549157,6173821,950,6174771,3228696,0,0,0,2622544,5851240,323531,Valid ABN
71791497438,THE RETURNED & SERVICES LEAGUE OF AUSTRALIA VICTORIA BRANCH - COLAC WELFARE PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,640,640,0,640,0,0,0,0,856,856,-216,Valid ABN
71994477984,North East Citizen Advocacy Inc,VIC,Small,Y,Social Services,Y,0,4,0,40,138224,165,1183,139572,1126,140698,110278,0,0,0,35485,145763,-5065,Valid ABN
72005269554,Jesuit Social Services Limited,VIC,Large,Y,Social Services,Y,85,74,47,234,13552505,889894,4060043,18502442,0,18502442,11867468,0,0,0,6589310,18456778,45664,Valid ABN
72116604184,The Trustee For Mackie Bequest,VIC,Small,Y,Social Services,Y,0,0,0,0,0,0,5790,5790,0,5790,0,0,3980,0,1858,5838,-48,Valid ABN
72150020518,Eternal Guardian,VIC,Small,Y,Social Services,Y,0,0,0,9,0,37684,20591,58275,76501,134776,0,0,0,61947,96965,158912,-24136,Valid ABN
72212139137,Wellington Collingwood Inc,VIC,Small,Y,Social Services,Y,0,2,0,50,0,76845,1400,78245,0,78245,88196,0,0,0,31113,119309,-41064,Valid ABN
72365379803,Warrandyte RSL Sub-Branch Building Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
72376424321,Lang Lang Rsl Sub-Branch,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,4969,4969,0,4969,0,0,0,0,4779,4779,191,Valid ABN
72376424321,Lang Lang Rsl Sub-Branch,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,4969,4969,0,4969,0,0,0,0,4779,4779,191,Valid ABN
72385631105,Goldhirsch Charitable Foundation,VIC,Medium,Y,Social Services,Y,0,0,0,0,0,297436,0,297436,0,297436,0,0,178610,115846,5790,300246,-2810,Valid ABN
72451442319,South East Community Links Inc,VIC,Large,Y,Social Services,Y,20,30,3,156,1287200,39177,1795171,3121548,0,3121548,2596341,0,0,0,716042,3312383,-190835,Valid ABN
72488926597,THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA VICTORIAN BRANCH - ECHUCA MOAMA WELFARE PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,994,994,0,994,0,0,0,0,1391,1391,-396,Valid ABN
72517799765,Kew Rsl Sub-Branch Incorporated,Vic,Small,Y,Social Services,Y,0,0,0,5,0,0,59739,59739,0,59739,88798,0,0,0,36737,125535,-65796,Valid ABN
72529715924,NHILL RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
72595962331,KORUMBURRA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,904,0,904,0,904,0,0,0,0,0,0,904,Valid ABN
72601891212,Wayne's Gift Ltd,VIC,Small,Y,Social Services,Y,0,0,0,4,0,0,14820,14820,0,14820,0,0,9960,0,4980,14940,-120,Valid ABN
72709743301,MOE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,130022,130022,0,130022,0,0,0,0,82516,82516,47506,Valid ABN
72906517059,Australian Friendship Circle Inc,VIC,Small,Y,Social Services,Y,0,7,0,200,8700,83740,2315,94755,0,94755,12925,0,0,0,123957,136882,-42127,Valid ABN
72933095681,MIRBOO NORTH RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,119,594,712,0,712,0,0,0,0,1067,1067,-355,Valid ABN
72978928829,Lorne RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,4,4,0,4,0,0,1950,0,0,1950,-1946,Valid ABN
73109356794,Deakin & Community Childcare Co-Operative Ltd,VIC,Large,Y,Social Services,Y,13,7,12,0,0,0,1454214,1454214,0,1454214,1362926,0,0,0,140979,1503905,-49691,Valid ABN
73157919362,MONTMORENCY RSL SUB-BRANCH PATRIOTIC FUND,Vic,Large,Y,Social Services,Y,0,0,0,5,0,0,1475508,1475508,0,1475508,0,25189,30000,0,1550661,1605850,-130342,Valid ABN
73183496877,Lang Lang RSL Sub-Branch Building Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
73362518920,THE PRATT FAMILY FOUNDATION,VIC,Large,Y,Social Services,Y,1,2,0,0,0,10958199,7089,10965288,0,10965288,0,0,9244780,0,1661821,10906601,58687,Valid ABN
73418859933,PHILLIP ISLAND RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,Y,Social Services,Y,0,0,0,5,0,0,561907,561907,0,561907,0,0,0,0,430714,483772,78135,Valid ABN
73504356907,Loddon Campaspe Multicultural Services Inc.,VIC,Medium,Y,Social Services,Y,1,5,3,55,321040,9242,1647,331929,4537,336466,216374,0,169795,0,24830,410999,-74533,Valid ABN
73538102253,Red Cliffs-Irymple RSL Sub-Branch Welfare Patriotic Fund W341,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,1000,1000,0,1000,0,0,0,0,1000,1000,0,Valid ABN
73613678967,One Voice For Aussie Youth LTD,VIC,Medium,Y,Social Services,Y,4,0,0,15,92800,294736,87061,474597,21099,495696,66249,0,0,0,150472,216721,278975,Valid ABN
73941765364,Returned And Service League Of Australia Victorian Branch,VIC,Large,Y,Social Services,Y,23,4,0,100,0,0,4883962,4883962,2696711,7580673,2712962,0,99835,0,6169226,8982023,-1401350,Valid ABN
73941765364,Returned And Service League Of Australia Victorian Branch,VIC,Large,Y,Social Services,Y,23,4,0,100,0,0,4883962,4883962,2696711,7580673,2712962,0,99835,0,6169226,8982023,-1401350,Valid ABN
73962114951,Beechworth RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
73990825568,Accih Foundation,VIC,Medium,Y,Social Services,Y,0,2,0,6,0,130000,120250,250250,0,250250,37773,0,58333,0,46755,142861,107389,Valid ABN
74127928209,St Luke's Parish School Age Child Care Program,VIC,Medium,Y,Social Services,Y,1,4,8,4,0,0,344415,344415,0,344415,280951,0,0,0,43962,324913,19502,Valid ABN
74162782347,Gisborne Macedon Ranges Rsl Sub-Branch,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,6597,6597,0,6597,0,0,0,0,7234,7234,-637,Valid ABN
74238128920,SPRINGVALE RSL SUB-BRANCH WELFARE PATRIOTIC FUND NO W379,VIC,Small,Y,Social Services,Y,0,0,0,5,0,8563,1933,10496,0,10496,0,0,6332,0,5580,11912,-1416,Valid ABN
74245457233,Diamond Creek RSL Sub-Branch Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,110,110,0,110,0,0,0,0,0,0,110,Valid ABN
74251940025,St Johns Parish Outside School Hours Care,VIC,Small,Y,Social Services,Y,0,0,7,0,10210,0,71477,81687,0,81687,78486,0,0,0,20820,99306,-17619,Valid ABN
74255817694,Vineyard Valley Care Inc,VIC,Small,Y,Social Services,Y,0,0,0,10,0,50601,0,50601,0,50601,0,0,46000,0,153,46153,4448,Valid ABN
74390346226,Maryborough RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,4,4,0,4,0,0,0,0,0,0,4,Valid ABN
74427674179,Wimble St Childcare Co-operative,VIC,Medium,Y,Social Services,Y,6,6,3,12,44694,500,877278,922472,0,922472,789538,0,0,0,181210,970748,-48276,Valid ABN
74575994284,Donald RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
74589473769,Marysville Rsl Sub-Branch,VIC,Small,Y,Social Services,Y,0,0,0,36,0,870,2006,2876,0,2876,0,0,100,0,5319,5419,-2543,Valid ABN
74889877822,C Care Inc.,VIC,Small,Y,Social Services,Y,0,0,1,200,25000,158365,0,183365,0,183365,2884,0,0,0,135221,138105,45260,Valid ABN
74984031310,Frankston Churches Community Breakfast Inc,VIC,Small,Y,Social Services,Y,0,0,0,85,2500,16582,1385,20467,0,20467,0,0,10754,0,20180,30934,-10467,Valid ABN
75003203797,DROMANA-REDHILL RSL SUB-BRANCH BUILDING PATRIOTIC FUND NO 3287,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
75132856798,Funflight Limited,VIC,Small,Y,Social Services,Y,0,0,0,6,0,2241,473,2714,1344,4058,0,0,0,0,16582,16582,-12524,Valid ABN
75328091245,WERRIBEE RSL SUB-BRANCH WELFARE PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,1079,1079,0,1079,0,0,0,0,2177,2177,-1098,Valid ABN
75413657328,Interchange Loddon-Mallee Region Inc,VIC,Large,Y,Social Services,Y,6,11,46,37,1800547,428,286196,2087171,579,2087750,1605086,0,0,0,423506,2028592,59158,Valid ABN
75443712184,Romsey/Lancefield Rsl,Vic,Small,Y,Social Services,Y,0,0,0,5,0,1617,2382,3999,0,3999,0,0,250,0,4378,4628,-628,Valid ABN
75515602681,Broadford Sub-Branch,VIC,Small,Y,Social Services,Y,0,0,0,15,12017,353,39828,52198,0,52198,0,0,1059,0,34489,35548,16650,Valid ABN
75558943800,South West Community Services Inc,VIC,Medium,Y,Social Services,Y,4,6,4,0,0,460158,0,460158,0,460158,125570,0,12040,0,348346,485956,-25798,Valid ABN
75766835386,STAWELL RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,20,12818,12838,0,12838,0,0,0,0,14431,14431,-1593,Valid ABN
75878129386,The Trustee For Young Family Foundation,VIC,Small,Y,Social Services,Y,0,0,0,0,0,0,0,0,12442,12442,0,0,52234,0,3106,55340,-42898,Valid ABN
75940047908,ORBOST RSL SUB-BRANCH WELFARE PATRIOTIC FUND NO W318,VIC,Small,Y,Social Services,Y,0,0,0,5,0,334,361,694,0,694,0,0,0,0,300,300,394,Valid ABN
76161029705,Zoe Support Australia,VIC,Medium,Y,Social Services,Y,0,0,3,25,249800,3014,16670,269484,2181,271665,54228,0,0,0,130879,185107,86558,Valid ABN
76166262764,Women and Mentoring - WAM Limited,VIC,Small,Y,Social Services,Y,0,3,0,29,4885,250,104080,109215,0,109215,89080,0,0,0,25798,114878,-5663,Valid ABN
76277951224,THE KEREN TOV FUND,VIC,Small,Y,Social Services,Y,0,0,0,6,0,242000,0,242000,0,242000,0,0,0,230865,0,230865,11135,Valid ABN
76453083877,The Trustee For Friends Of Hillside Lodge Gift Fund,VIC,Small,Y,Social Services,Y,0,0,0,12,0,0,158486,158486,0,158486,0,0,5342,0,71307,76649,81837,Valid ABN
76494167521,Rsl Loch Sport Sub Branch Inc,VIC,Medium,Y,Social Services,Y,0,2,0,5,0,0,266906,266906,0,266906,0,0,0,0,146759,146759,120147,Valid ABN
76516174696,TEMPLESTOWE RSL SUB-BRANCH BUILDING PATRIOTIC FUND NO 2669,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,25075,25075,0,25075,0,0,0,0,22967,26417,-1342,Valid ABN
76557051941,St Kilda Gatehouse Incorporated,VIC,Medium,Y,Social Services,Y,4,8,0,50,96302,763366,4156,863824,0,863824,614652,0,0,0,239112,853764,10060,Valid ABN
76648261953,Boort Sub Branch,Vic,Small,Y,Social Services,Y,0,0,0,5,0,1260,8247,9507,0,9507,0,0,2884,0,6140,9024,483,Valid ABN
77203364629,Sea Lake RSL Sub-Branch Building Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,1,1,0,1,0,0,0,0,0,0,1,Valid ABN
77239051987,Rokewood RSL Sub-Branch Building Patriotic Fund,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
77360324270,GREENSBOROUGH RSL SUB BRANCH INC WELFARE PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,50009,50009,0,50009,0,0,0,0,27750,27750,22259,Valid ABN
77424811847,St Peter's Eastern Hill Melbourne Charitable Foundation,VIC,Small,Y,Social Services,Y,0,0,0,7,0,116636,0,116636,144460,261096,0,0,0,0,98094,98094,163002,Valid ABN
77480171265,THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA VICTORIAN BRANCH,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1082,1082,-1082,Valid ABN
77681078648,GEELONG RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,245487,245487,0,245487,0,0,0,0,412394,412394,-166907,Valid ABN
77812307472,Prahran Mission,VIC,Large,Y,Social Services,Y,86,58,29,218,11525392,1467198,2567786,15560376,6905,15567281,10173590,0,500000,0,3841633,14515223,1052058,Valid ABN
77812545768,ANGLESEA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1667,1667,-1667,Valid ABN
77816708030,Link Community Transport Incorporated,VIC,Large,Y,Social Services,Y,12,14,4,88,1797911,0,300415,2098326,20453,2118779,1201721,748,0,0,597344,1799813,318966,Valid ABN
77954503188,The Inflammatory Neuropathy Support Group Of Victoria Incorporated,VIC,Small,Y,Social Services,Y,0,0,0,14,0,6115,2947,9062,0,9062,0,0,10000,0,2002,12002,-2940,Valid ABN
78043769632,Legacy Melbourne,VIC,Large,Y,Social Services,Y,18,9,4,445,161791,3626391,992319,4780501,1318124,6098625,2431168,0,730146,0,1828791,4990105,1108520,Valid ABN
78160116379,Harvest Ministry of Food Incorporated,VIC,Small,Y,Social Services,Y,0,0,0,20,0,1095,0,1095,0,1095,0,0,0,0,1781,1781,-686,Valid ABN
78367250228,Kyneton RSL Sub-Branch Welfare Patriotic Fund,Vic,Small,Y,Social Services,Y,0,0,0,5,0,0,62,62,0,62,0,0,0,0,0,0,62,Valid ABN
78403166367,Edmund Rice Camps Incorporated,VIC,Medium,Y,Social Services,Y,2,1,0,177,0,56530,253440,309970,0,309970,155065,0,0,0,128630,283695,26275,Valid ABN
78458308446,Upper Yarra Rsl Sub-Branch Welfare Patriotic Fund No W458,VIC,Small,Y,Social Services,Y,0,0,0,5,0,0,2008,2008,0,2008,0,0,0,0,1,1,2007,Valid ABN
78482029172,Romsey-Lancefield RSL Sub-Branch Patriotic Fund,Vic,Small,Y,Social Services,Y,0,0,0,5,0,0,3116,3116,0,3116,0,0,2534,0,954,3488,-372,Valid ABN
78557847618,ROSEBUD RSL SUB-BRANCH WELFARE PATRIOTIC FUND NO W356,VIC,Small,Y,Social Services,Y,0,0,0,5,0,530,812,1342,0,1342,0,0,0,0,7879,7879,-6538,Valid ABN
78577549329,Disability Resources Centre Inc,VIC,Small,Y,Social Services,Y,0,3,1,16,128824,15930,3457,148211,0,148211,82612,0,23386,0,52835,158833,-10622,Valid ABN
